2nd_primer_ID,admera_ID,2nd_primer_plate,2nd_primer_well,experiment,index_1_index_2,plate,timepoint,environment,replicate,Barcode_ID,count
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BQB,30
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BQG,1
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BQM,81
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BQN,257
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BQT,18
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BSB,36
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BSC,27
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BSD,17
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BSK,7
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BSN,8
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BTD,11
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BTV,25
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BVA,27
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,BVD,4
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CAA,186
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CAM,178
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CBD,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCD,613
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCH,19
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCL,24
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCN,20
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCR,59
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCS,18
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CCV,12153
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDA,27
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDD,2
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDL,93
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDM,13
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDN,5
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CDV,26
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CEC,168
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CEI,5
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CFF,56
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CFP,13
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CFV,5
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CGB,1512
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHA,6
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHE,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHG,3
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHI,15
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHL,8
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHM,132
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CHS,38
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CIE,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CIK,39
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CKK,25
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CKT,6
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CLB,62
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CLC,125
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CLD,15
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CLG,36
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CLP,19
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CMG,17
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CML,14
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CMN,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CMP,805
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CMQ,7410
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CNG,31
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CNQ,1
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CNS,15
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CPA,74
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CPI,145
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CPM,17
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQA,8
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQB,7
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQC,23
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQD,14
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQH,47
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQM,17
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQN,24
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQQ,4
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CQS,60
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CRA,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CRB,4
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CRD,176
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,CRG,36
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,JLE,186
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,JLF,143
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,JLQ,13
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,JLY,4
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,RM-11,9
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YAG,29
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YAQ,161
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YAR,21
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YAT,42
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YAZ,22
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBB,3
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBH,24
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBN,11
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBO,8
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBS,83
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBW,3
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YBY,2
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCG,14
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCH,30
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCK,22
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCN,80
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCO,225
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCP,15
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCT_maybe,2
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YCU,101
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YDC,27193
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YDF,3
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YJS157_maybe,5
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,YJS202,40
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_1,87
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_11,82
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_12,1
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_14,8
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_2,25
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_3,34
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_4,49
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_5,44
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_6,64
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_7,55
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_8,39
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,sky_bc_9,28
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,unkown2,33
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,unkown3,61
UDP0183,18032-178-01-87,B,G11,LT-EVO,NF17/NR17,P2,T47,M3-5GLU,R20,unkown4,29
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,AAL,3
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,AII,7
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,AKN,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,AMA,1732
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,APC,3
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,APM,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,AQR,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,ARE,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,ARN,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,ARS,3
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,ATP,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BAK,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BAT,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BBI,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BBK,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BDM,4
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BEP,641
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BFB,373769
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BFD,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BGK,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BIE,13551
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BIM,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BKI,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BLR,3
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BNL,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BPH,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BQN,5
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BSB,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,BSC,4
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CCD,296
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CCV,43
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CDV,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CEC,10
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CFF,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CGB,11
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CHI,194
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CLB,3
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CLP,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CMP,1178
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CMQ,87
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CNG,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CPA,4
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CPI,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CQD,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,CRD,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,JLE,4
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,JLF,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,YAQ,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,YCN,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,YCU,2
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,YDC,84
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF16/NR16,P1,T83,M3,R1-C2,YJS54-1,209
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,AMA,19
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,BEP,1045
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,BFB,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,CCD,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,CMP,1
UDP0138,18032-178-01-42,B,B6,YEAST-CHECK,NF17/NR17,P1,T83,M3,R2-C2,CMQ,8
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,AII,1
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,ALH,5
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,AMA,1294071
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,ANK,7
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BAT,2
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BBI,1
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BBK,9
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BDM,3
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BEP,1416364
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BFB,11254
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BFD,2
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BHT,4
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BIE,25795
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BIN,1
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BLN,2
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BNL,2
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BQN,6
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,BSD,2
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CCD,1054
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CCV,14
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CEC,7
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CEI,5
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CGB,41
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CLP,3
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CMG,3
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CMP,520
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CMQ,225
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CQS,5
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,CRD,7
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,YAQ,3
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,YAZ,1
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,YCO,8
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF16/NR16,P2,T79,M3-5GLU,R20,YDC,26
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,AAL,39
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ADK,1
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ADP,20
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,AII,64
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,AMA,121457
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ANC,66
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ANF,12
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ANK,70
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,APC,105
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,APM,28
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,AQR,30
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ARE,64
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ARS,31
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ASP,45
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,ATP,36
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,AVI,33
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BAG,32
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BAT,18
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BBI,48
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BBK,54
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BDH,18
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BDM,88
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BEF,44
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BEP,70470
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BER,153
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BFB,1226
UDP0177,18032-178-01-81,B,A11,LT-EVO,NF17/NR17,P2,T79,SC-HU,R20,BFD,39
